Time (s),0.000000
228,0,0.065000,0.035000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
229,0,0.065000,0.045000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
230,0,0.065000,0.055000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231,0,0.065000,0.065000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
232,0,0.065000,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
233,0,0.065000,0.085000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
234,0,0.065000,0.095000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235,0,0.065000,0.105000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
236,0,0.065000,0.115000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
237,0,0.065000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
238,0,0.065000,0.135000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
239,0,0.065000,0.145000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
240,0,0.065000,0.155000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241,0,0.065000,0.165000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
242,0,0.065000,0.175000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
243,0,0.065000,0.185000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
244,0,0.065000,0.195000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
245,2,0.075000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
246,2,0.075000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
247,1,0.075000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
248,0,0.075000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
249,0,0.075000,0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
250,0,0.075000,0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
251,0,0.075000,0.035000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
252,0,0.075000,0.045000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
253,0,0.075000,0.055000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
254,0,0.075000,0.065000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
255,0,0.075000,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
256,0,0.075000,0.085000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
257,0,0.075000,0.095000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
258,0,0.075000,0.105000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
259,0,0.075000,0.115000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
260,0,0.075000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
261,0,0.075000,0.135000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
262,0,0.075000,0.145000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
263,0,0.075000,0.155000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
264,0,0.075000,0.165000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
265,0,0.075000,0.175000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
266,0,0.075000,0.185000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
267,0,0.075000,0.195000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
268,2,0.085000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
269,2,0.085000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
270,1,0.085000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
271,0,0.085000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
272,0,0.085000,0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
273,0,0.085000,0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
274,0,0.085000,0.035000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
275,0,0.085000,0.045000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
276,0,0.085000,0.055000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
277,0,0.085000,0.065000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
278,0,0.085000,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
279,0,0.085000,0.085000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
280,0,0.085000,0.095000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
281,0,0.085000,0.105000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
282,0,0.085000,0.115000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
283,0,0.085000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
284,0,0.085000,0.135000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
285,0,0.085000,0.145000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
286,0,0.085000,0.155000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
287,0,0.085000,0.165000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
288,0,0.085000,0.175000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
289,0,0.085000,0.185000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
290,0,0.085000,0.195000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
291,2,0.095000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
292,2,0.095000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
293,1,0.095000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
294,0,0.095000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
295,0,0.095000,0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
296,0,0.095000,0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
297,0,0.095000,0.035000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
298,0,0.095000,0.045000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
299,0,0.095000,0.055000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
300,0,0.095000,0.065000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
301,0,0.095000,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
302,0,0.095000,0.085000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
303,0,0.095000,0.095000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
304,0,0.095000,0.105000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
305,0,0.095000,0.115000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
306,0,0.095000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
307,0,0.095000,0.135000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
308,0,0.095000,0.145000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
309,0,0.095000,0.155000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
310,0,0.095000,0.165000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
311,0,0.095000,0.175000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
312,0,0.095000,0.185000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
313,0,0.095000,0.195000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
314,2,0.105000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
315,2,0.105000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
316,1,0.105000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
317,2,0.115000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
318,2,0.115000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
319,1,0.115000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
320,2,0.125000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
321,2,0.125000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
322,1,0.125000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
323,2,0.135000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
324,2,0.135000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
325,1,0.135000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
326,2,0.145000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
327,2,0.145000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
328,1,0.145000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
329,2,0.155000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
330,2,0.155000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
331,1,0.155000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
332,2,0.165000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
333,2,0.165000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
334,1,0.165000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
335,2,0.175000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
336,2,0.175000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
337,1,0.175000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
338,2,0.185000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
339,2,0.185000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
340,1,0.185000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
341,2,0.195000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
342,2,0.195000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
343,1,0.195000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
344,2,0.205000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
345,2,0.205000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
346,1,0.205000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
347,2,0.215000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
348,2,0.215000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
349,1,0.215000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
350,2,0.225000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
351,2,0.225000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
352,1,0.225000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
353,2,0.235000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
354,2,0.235000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
355,1,0.235000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
356,2,0.245000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
357,2,0.245000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
358,1,0.245000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
359,2,0.255000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
360,2,0.255000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
361,1,0.255000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
362,2,0.265000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
363,2,0.265000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
364,1,0.265000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
365,2,0.275000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
366,2,0.275000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
367,1,0.275000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
368,2,0.285000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
369,2,0.285000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
370,1,0.285000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
371,2,0.295000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
372,2,0.295000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
373,1,0.295000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
374,2,0.305000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
375,2,0.305000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
376,1,0.305000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
377,1,0.305000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
378,1,0.305000,0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
379,1,0.305000,0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
380,1,0.305000,0.035000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
381,1,0.305000,0.045000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
382,1,0.305000,0.055000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
383,1,0.305000,0.065000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
384,1,0.305000,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
385,1,0.305000,0.085000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
386,1,0.305000,0.095000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
387,1,0.305000,0.105000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
388,1,0.305000,0.115000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
389,1,0.305000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
390,1,0.305000,0.135000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
391,1,0.305000,0.145000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
392,1,0.305000,0.155000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
393,1,0.305000,0.165000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394,1,0.305000,0.175000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
395,1,0.305000,0.185000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
396,1,0.305000,0.195000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
397,1,0.305000,0.205000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
398,1,0.305000,0.215000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
399,1,0.305000,0.225000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
400,1,0.305000,0.235000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
401,1,0.305000,0.245000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
402,2,0.315000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
403,2,0.315000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
404,2,0.315000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
405,2,0.315000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
406,2,0.315000,0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
407,2,0.315000,0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
408,2,0.315000,0.035000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
409,2,0.315000,0.045000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
410,2,0.315000,0.055000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
411,2,0.315000,0.065000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
412,2,0.315000,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
413,2,0.315000,0.085000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
414,2,0.315000,0.095000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
415,2,0.315000,0.105000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
416,2,0.315000,0.115000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
417,2,0.315000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
418,2,0.315000,0.135000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
419,2,0.315000,0.145000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
420,2,0.315000,0.155000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
421,2,0.315000,0.165000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
422,2,0.315000,0.175000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
423,2,0.315000,0.185000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
424,2,0.315000,0.195000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
425,2,0.315000,0.205000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
426,2,0.315000,0.215000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
427,2,0.315000,0.225000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
428,2,0.315000,0.235000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
429,2,0.315000,0.245000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
430,2,0.325000,-0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431,2,0.325000,-0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
432,2,0.325000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
433,2,0.325000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
434,2,0.325000,0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
435,2,0.325000,0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
436,2,0.325000,0.035000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
437,2,0.325000,0.045000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
438,2,0.325000,0.055000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
439,2,0.325000,0.065000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
440,2,0.325000,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441,2,0.325000,0.085000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
442,2,0.325000,0.095000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
443,2,0.325000,0.105000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
444,2,0.325000,0.115000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
445,2,0.325000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
446,2,0.325000,0.135000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
447,2,0.325000,0.145000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
448,2,0.325000,0.155000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
449,2,0.325000,0.165000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
450,2,0.325000,0.175000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
451,2,0.325000,0.185000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
452,2,0.325000,0.195000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
453,2,0.325000,0.205000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
454,2,0.325000,0.215000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
455,2,0.325000,0.225000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
456,2,0.325000,0.235000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
457,2,0.325000,0.245000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
